Timestamp,03.15.2024:15:44:11
Scans in Average,1
Termination,10000
V_RMS(V),0.0006396748179736138
V_DC (V),0.00015566990580465992
RMS_Noise %,12.95473773898354
Frequency (Hz),Mag^2 (V^2 / Hz),PSD (dBV^2 / Hz),RIN (dBc / Hz),Integrated Volts RMS,Integrated RIN (%RMS)
16438.961029052734,3.7077867887091998e-16,-154.3088524732941,-90.42803755766676,6.060768754853632e-06,0.9474765278478782
16444.921493530273,1.9432568857761604e-15,-147.11469784731807,-83.23388293169069,6.061337662859698e-06,0.9475654649124742
16450.881958007812,5.44114300282672e-16,-152.64309859919786,-88.76228368357049,6.061949126064978e-06,0.9476610546071282
16456.84242248535,1.9207125963779013e-15,-147.16537615432514,-83.28456123869778,6.062554986437678e-06,0.947755768414156
16462.80288696289,1.000907919509094e-15,-149.99605874457262,-86.11524382894524,6.0632730493712105e-06,0.9478680227836194
16468.76335144043,1.4345267610830585e-15,-148.43291345582992,-84.55209854020254,6.063871554723251e-06,0.9479615867844559
16474.72381591797,5.530059752345551e-15,-142.57270176114153,-78.69188684551415,6.065582768163237e-06,0.9482290998069955
16480.684280395508,3.357791153272653e-15,-144.73946319455231,-80.85864827892495,6.067765830784927e-06,0.9485703767433936
16486.644744873047,5.715679189203607e-16,-152.4293215536543,-88.54850663802691,6.06873072230312e-06,0.9487212176849286
16492.605209350586,3.141561677466598e-16,-155.02854409473284,-91.14772917910545,6.068948199095416e-06,0.9487552157080152
16498.565673828125,2.090464287599995e-15,-146.79757247310283,-82.91675755747546,6.069538579719757e-06,0.9488475095747977
16504.526138305664,5.454266253461052e-15,-142.6326366551677,-78.75182173954032,6.0713905837046775e-06,0.9491370323030469
16510.486602783203,3.3109248912902937e-15,-144.8005067115616,-80.91969179593426,6.073541464839636e-06,0.9494732783259515
16516.447067260742,4.1453693218803286e-16,-153.8243677094978,-89.94355279387044,6.07445542139845e-06,0.9496161566342941
16522.40753173828,8.478671513027317e-16,-150.7167219016775,-86.8359069860501,6.074765092075989e-06,0.9496645672749567
16528.36799621582,2.7804600222225417e-15,-145.55883344878742,-81.67801853316006,6.075655041353182e-06,0.9498036925386357
16534.32846069336,2.6979919690954072e-15,-145.68959347393078,-81.80877855830339,6.076998538815311e-06,0.9500137207317705
16540.2889251709,5.5719465308357034e-15,-142.53993059777582,-78.65911568214845,6.079026038609602e-06,0.9503306786199542
16546.249389648438,3.647586860703693e-15,-144.37994357371412,-80.49912865808676,6.0812855490211476e-06,0.9506839065958032
16552.209854125977,1.3922678713621887e-16,-158.56277198732388,-94.68195707169653,6.082213372847827e-06,0.9508289527662339
16558.170318603516,1.5867159201358543e-15,-147.99500820794617,-84.11419329231882,6.082636206690929e-06,0.950895054140123
16564.130783081055,3.155159333800839e-15,-145.0097870423499,-81.1289721267225,6.083797754071993e-06,0.9510766381807052
16570.091247558594,4.186768857531812e-16,-153.7812101490753,-89.90039523344791,6.084673037589532e-06,0.9512134707545296
16576.051712036133,5.104007527734211e-16,-152.92088693759658,-89.04007202196921,6.084900561348533e-06,0.9512490394141995
16582.012176513672,2.761235009529628e-15,-145.58896628855678,-81.70815137292941,6.085701691331248e-06,0.9513742796081551
16587.97264099121,4.198540655882728e-16,-153.7690163703811,-89.88820145475373,6.086480547910104e-06,0.9514960378135701
16593.93310546875,6.930379233457037e-17,-161.5924299994931,-97.71161508386572,6.086600304283674e-06,0.951514759259249
16599.89356994629,1.7470760364327967e-15,-147.57688193194184,-83.69606701631447,6.087044972548638e-06,0.9515842739958732
16605.854034423828,2.3356939967319098e-15,-146.3158405549621,-82.43502563933473,6.08804435764934e-06,0.9517405072995175
16611.814498901367,5.240846689957834e-16,-152.80598544491107,-88.92517052928369,6.088744279839753e-06,0.9518499257369404
16617.774963378906,1.383536509062348e-15,-148.59009376114562,-84.70927884551826,6.08921111962917e-06,0.9519229065353552
16623.735427856445,1.4056940737342908e-15,-148.52109186105417,-84.64027694542679,6.0898936455671975e-06,0.9520296054265498
16629.695892333984,3.18747955437478e-15,-144.9655259226801,-81.08471100705272,6.091017430482734e-06,0.9522052860824017
16635.656356811523,1.237704528496882e-15,-149.0738302006466,-85.19301528501921,6.092099918313122e-06,0.9523745107884513
16641.616821289062,5.2002131193755e-16,-152.83978857389792,-88.95897365827055,6.092529839559863e-06,0.9524417201321147
16647.5772857666,4.085000189964679e-16,-153.88807918935578,-90.00726427372841,6.092756933862713e-06,0.9524772216551495
16653.53775024414,3.67040305112217e-15,-144.352862427596,-80.47204751196861,6.093754436598226e-06,0.9526331606897158
16659.49821472168,3.64279647631823e-15,-144.3856509218961,-80.5048360062687,6.095542483369367e-06,0.9529126850231585
16665.45867919922,3.1734756097042312e-15,-144.98464835182565,-81.10383343619829,6.097208561331962e-06,0.9531731420422223
16671.419143676758,8.94386952647134e-16,-150.48474544916823,-86.60393053354086,6.098202638116496e-06,0.953328545499823
16677.379608154297,1.3798686874603543e-15,-148.60162240428315,-84.72080748865578,6.098758334735755e-06,0.9534154172358434
16683.340072631836,1.810119556466816e-15,-147.42292739495977,-83.54211247933242,6.099537698163254e-06,0.9535372546766181
16689.300537109375,1.035932276257275e-15,-149.8466863552625,-85.96587143963512,6.100232948563503e-06,0.9536459427757451
16695.261001586914,4.512548912316561e-16,-153.45578077665996,-89.5749658610326,6.1005962159350795e-06,0.9537027321570635
16701.221466064453,1.0957794671639932e-16,-159.60276841682767,-95.72195350120029,6.100733202000037e-06,0.9537241471105848
16707.181930541992,3.549527368325774e-16,-154.49829470886624,-90.61747979323889,6.100846663480785e-06,0.9537418844792542
16713.14239501953,1.9941463354674247e-15,-147.00242975234931,-83.12161483672196,6.1014203979148954e-06,0.9538315760565979
16719.10285949707,1.0830976293618733e-15,-149.6533239473005,-85.77250903167312,6.102171889889903e-06,0.9539490563690772
16725.06332397461,1.2060036169714295e-15,-149.18651389684777,-85.30569898122037,6.10273084996337e-06,0.9540364382790354
16731.02378845215,1.976032043179051e-15,-147.04206017206383,-83.16124525643643,6.1035077645853725e-06,0.9541578928994414
16736.984252929688,7.733981988167216e-16,-151.115968436993,-87.23515352136562,6.104178976160461e-06,0.9542628230227211
16742.944717407227,2.652299713190587e-17,-165.7637740167367,-101.88295910110932,6.104374245075084e-06,0.954293349300939
16748.905181884766,1.3665570008924987e-15,-148.6437224859863,-84.76290757035892,6.104714295186738e-06,0.9543465091412358
16754.865646362305,1.9700073986920567e-15,-147.0553214276983,-83.1745065120709,6.1055286718389655e-06,0.9544738201794921
16760.826110839844,5.511771898151589e-16,-152.5870876378256,-88.70627272219822,6.106143961473414e-06,0.9545700080576391
16766.786575317383,1.3249312758034648e-16,-158.77806648001427,-94.89725156438689,6.106310799047067e-06,0.9545960896805145
16772.747039794922,2.1432822450151433e-15,-146.68920633726597,-82.80839142163859,6.1068661286860085e-06,0.9546829040467109
16778.70750427246,3.955305677057671e-15,-144.02819947380092,-80.14738455817357,6.1083540436052636e-06,0.9549155089386727
16784.66796875,2.8784455707864254e-15,-145.40841978309106,-81.52760486746371,6.110020890947045e-06,0.9551760862343465
16790.62843322754,7.385792741843034e-15,-141.3160288357061,-77.43521392007872,6.112523627908119e-06,0.9555673376781664
16796.588897705078,2.5073332684163083e-15,-146.0078793687754,-82.12706445314805,6.114934906833679e-06,0.9559442915393795
16802.549362182617,2.9393156353307857e-16,-155.31753775165168,-91.4367228360243,6.115617494135365e-06,0.9560510000235197
16808.509826660156,8.992577704702853e-16,-150.461158007624,-86.58034309199662,6.1159082167650845e-06,0.9560964485266576
16814.470291137695,3.0697378861077596e-15,-145.12898705785634,-81.24817214222895,6.1168751699463305e-06,0.9562476117668035
16820.430755615234,7.051517817065663e-15,-141.51717392423083,-77.63635900860346,6.119340286113313e-06,0.9566329819733081
16826.391220092773,3.8252346712397414e-15,-144.17341916510827,-80.29260424948092,6.121988303293966e-06,0.957046944991118
16832.351684570312,2.722035219449026e-16,-155.65106259913944,-91.77024768351204,6.122985554700242e-06,0.957202844735528
16838.31214904785,1.1994938139044584e-15,-149.21001987457788,-85.32920495895053,6.123343702823959e-06,0.9572588338277439
16844.27261352539,1.0933361712280506e-15,-149.6124628373931,-85.73164792176573,6.1239016377431755e-06,0.9573460554759219
16850.23307800293,1.593909549531721e-15,-147.97536327390233,-84.09454835827496,6.124555484693077e-06,0.9574482709972352
16856.19354248047,1.0232280563589788e-15,-149.90027560246725,-86.01946068683988,6.1251922062046696e-06,0.9575478093085306
16862.154006958008,1.251214219640436e-15,-149.02668328641417,-85.1458683707868,6.1257454998674715e-06,0.9576343053917364
16868.114471435547,2.0553864032990533e-15,-146.87106520724382,-82.99025029161643,6.126549793066551e-06,0.9577600400895049
16874.074935913086,2.232440958020258e-15,-146.5122001819309,-82.63138526630351,6.127592601361507e-06,0.9579230617163776
16880.035400390625,4.181994957737819e-15,-143.78616495150092,-79.90535003587355,6.129152273925812e-06,0.9581668844401241
16885.995864868164,3.726254741801919e-15,-144.28727458302595,-80.40645966739858,6.1310746217671135e-06,0.9584674039833808
16891.956329345703,6.245938581154557e-18,-172.04402290678476,-108.16320799115738,6.13198171364981e-06,0.9586092091408153
16897.916793823242,5.82923433967153e-16,-152.34388485359824,-88.46306993797086,6.132124884417621e-06,0.9586315909454117
16903.87725830078,2.9861124536031035e-16,-155.24893841266152,-91.36812349703416,6.132339095008099e-06,0.9586650783650286
16909.83772277832,4.560344324389121e-18,-173.41002365112612,-109.52920873549873,6.132412763171621e-06,0.9586765948670783
16915.79818725586,9.607942767312732e-16,-150.17369592607056,-86.29288101044317,6.132647330384629e-06,0.958713264625902
16921.7586517334,4.576500032271725e-15,-143.39466530239432,-79.51385038676696,6.133992639536582e-06,0.9589235760394752
16927.719116210938,7.105256069432168e-15,-141.4842026572562,-77.60338774162882,6.136829804388314e-06,0.9593671084049855
16933.679580688477,3.3878798907001813e-15,-144.70071994956083,-80.81990503393345,6.13937716955905e-06,0.9597653365514061
16939.640045166016,5.65885424445393e-16,-152.47271492077144,-88.59190000514405,6.1403367309097646e-06,0.9599153442308948
16945.600509643555,7.171097612020579e-16,-151.44414365899706,-87.5633287433697,6.140648075942316e-06,0.959964016622523
16951.560974121094,4.682243096946573e-16,-153.29546041958974,-89.41464550396236,6.140935707478614e-06,0.9600089818967866
16957.521438598633,2.603385477565704e-16,-155.8446152210014,-91.96380030537401,6.141112492855151e-06,0.9600366186540217
16963.481903076172,2.2980496320694026e-16,-156.38640595882242,-92.50559104319505,6.141231423044942e-06,0.9600552109428612
16969.44236755371,9.463774593617321e-16,-150.23935612200285,-86.35854120637546,6.141516806796919e-06,0.9600998248222821
16975.40283203125,1.168268966011965e-15,-149.32457159785798,-85.4437566822306,6.142029861993469e-06,0.9601800304489747
16981.36329650879,1.7893912721926123e-16,-157.4729468527138,-93.59213193708639,6.142356699070097e-06,0.9602311247030306
16987.323760986328,6.1008775749845276e-15,-142.1460768981537,-78.26526198252633,6.143879973664912e-06,0.9604692573529358
16993.284225463867,1.1998679383395938e-14,-139.20866551291158,-75.32785059728423,6.14826821259089e-06,0.9611552682451386
16999.244689941406,7.282639368592451e-15,-141.3771119548416,-77.49629703921424,6.15293952690145e-06,0.961885532151002
17005.205154418945,5.653590733345481e-15,-142.47675633533615,-78.5959414197088,6.156071620092166e-06,0.9623751704957844
17011.165618896484,7.069461389619391e-15,-141.50613673109294,-77.62532181546555,6.159150545474318e-06,0.962856497147333
17017.126083374023,7.392997455705579e-15,-141.3117944326457,-77.43097951701833,6.162648531915422e-06,0.963403335375573
17023.086547851562,1.6500255621091734e-15,-147.8250932766672,-83.94427836103984,6.164834729062323e-06,0.9637451023305121
17029.0470123291,2.687545238207652e-16,-155.70644216736395,-91.82562725173656,6.165298504283805e-06,0.9638176040467673
17035.00747680664,4.607650794241636e-16,-153.36520442753402,-89.48438951190666,6.165474822328328e-06,0.9638451677462545
17040.96794128418,2.500751747902541e-15,-146.01929418972136,-82.13847927409398,6.166190541386877e-06,0.9639570556990766
17046.92840576172,1.414256966351483e-15,-148.4947167333314,-84.613901817704,6.167136566338893e-06,0.9641049472410657
17052.888870239258,7.803230535804081e-16,-151.07725562256755,-87.19644070694018,6.167666802446468e-06,0.964187838749794
17058.849334716797,2.596280144947135e-15,-145.85648447911558,-81.97566956348822,6.16848254011552e-06,0.9643153625550356
17064.809799194336,6.506869946557951e-15,-141.8662787346542,-77.98546381902682,6.170681190037861e-06,0.9646590762452676
17070.770263671875,2.415364595738841e-15,-146.17017303849875,-82.28935812287139,6.172835384174107e-06,0.9649958401877765
17076.730728149414,2.884899667302913e-16,-155.3986928638846,-91.51787794825724,6.173488057382788e-06,0.9650978722187934
17082.691192626953,8.129227542970814e-16,-150.899507200595,-87.01869228496763,6.173753903448639e-06,0.965139431782869
17088.651657104492,7.230387666368188e-16,-151.40838416833964,-87.52756925271227,6.174124616687738e-06,0.9651973851724166
17094.61212158203,1.1540423135632712e-16,-159.37778267254689,-95.4969677569195,6.174326970386529e-06,0.9652290190109085
17100.57258605957,8.10438057404402e-17,-160.91280173110945,-97.03198681548207,6.1743743811025815e-06,0.9652364307011487
17106.53305053711,2.016239667076055e-15,-146.95457845290943,-83.07376353728205,6.174880516239599e-06,0.9653155545188755
17112.49351501465,8.367101145267953e-15,-140.7742498103625,-76.89343489473514,6.177385705690596e-06,0.9657071893590483
17118.453979492188,3.8046547009192485e-15,-144.19684752373092,-80.31603260810355,6.1803210932803265e-06,0.9661660768292523
17124.414443969727,3.0656882662090843e-16,-155.1347200836887,-91.25390516806135,6.181312256870971e-06,0.9663210248689116
17130.374908447266,5.204824068035426e-16,-152.83593945802383,-88.95512454239645,6.181511629180379e-06,0.9663521926284991
17136.335372924805,1.5186002381521273e-16,-158.1855653635054,-94.304750447878,6.181673702022737e-06,0.9663775293836446
17142.295837402344,1.3568736297505287e-15,-148.67460597776972,-84.79379106214233,6.182037377350089e-06,0.966434382540457
17148.256301879883,2.846776775792629e-15,-145.45646585835928,-81.57565094273188,6.183050540745456e-06,0.9665927697970599
17154.216766357422,3.617606504728125e-15,-144.41578674103926,-80.5349718254119,6.184608261876337e-06,0.9668362874543307
17160.17723083496,2.8634383397729833e-15,-145.4311216438745,-81.55030672824711,6.18616960417798e-06,0.9670803712071645
17166.1376953125,1.88362927625955e-15,-147.2500456816605,-83.36923076603313,6.18731296570688e-06,0.9672591122638349
17172.09815979004,2.137978943513493e-15,-146.69996576377443,-82.81915084814705,6.188281430419332e-06,0.9674105118007932
17178.058624267578,8.009298350467967e-16,-150.96405528343615,-87.0832403678088,6.18898906872208e-06,0.9675211364936631
17184.019088745117,4.3419532858024466e-16,-153.6231485334299,-89.74233361780252,6.1892864413107396e-06,0.9675676245810949
17189.979553222656,1.5499569864611355e-15,-148.09680353959888,-84.21598862397153,6.189764122104241e-06,0.9676423001475044
17195.940017700195,7.525138319882293e-16,-151.2348551287571,-87.35404021312974,6.190318391250231e-06,0.9677289487274418
17201.900482177734,9.828001642138891e-16,-150.07534779626653,-86.19453288063916,6.1907360970862515e-06,0.9677942484429041
17207.860946655273,7.519577612432234e-16,-151.2380655378893,-87.35725062226192,6.1911536409026894e-06,0.967859522829937
17213.821411132812,5.252478179803196e-15,-142.79635743093502,-78.91554251530762,6.19259864829215e-06,0.9680854200122019
17219.78187561035,1.5172783302356644e-14,-138.18934744725513,-74.30853253162778,6.197511600762373e-06,0.968853459073953
17225.74234008789,9.826099661343808e-15,-140.0761883534142,-76.19537343778683,6.2035193655316206e-06,0.9697926495189169
17231.70280456543,2.9319894186604265e-15,-145.32837601365725,-81.4475610980299,6.206583165229252e-06,0.9702716115808184
17237.66326904297,5.800746976092341e-15,-142.3651607769452,-78.48434586131782,6.208679422344455e-06,0.9705993182618231
17243.623733520508,4.531322019829531e-15,-143.43775073449677,-79.5569358188694,6.2111586789067235e-06,0.9709868990282696
17249.584197998047,1.9935555428673978e-15,-147.00371659863745,-83.1229016830101,6.212723861964629e-06,0.9712315832043427
17255.544662475586,3.4505478652135936e-15,-144.62111943782122,-80.74030452219384,6.214029487982226e-06,0.9714356909761216
17261.505126953125,4.156271415922674e-15,-143.81296099568019,-79.93214608005282,6.215853325615783e-06,0.9717208104747028
17267.465591430664,7.544457029477296e-16,-151.2237201070445,-87.34290519141715,6.2170304521565536e-06,0.9719048299964499
17273.426055908203,3.493544890413129e-16,-154.56733671893406,-90.68652180330668,6.21729500859974e-06,0.9719461879545487
17279.386520385742,2.1179524386146415e-15,-146.74083796768258,-82.86002305205521,6.217886326687549e-06,0.9720386283744612
17285.34698486328,2.1299589055464217e-15,-146.71628775559662,-82.83547283996924,6.21890425508733e-06,0.9721977605414902
17291.30744934082,4.00262896012767e-15,-143.97654666711702,-80.09573175148964,6.2203735153130205e-06,0.9724274491558309
17297.26791381836,1.9918911675631533e-15,-147.00734394134201,-83.12652902571463,6.2218093616044e-06,0.9726519141888502
17303.2283782959,4.2106591990886956e-16,-153.75649907937313,-89.87568416374573,6.2223872351896425e-06,0.9727422528373331
17309.188842773438,6.89654674109382e-16,-151.61368316030828,-87.73286824468093,6.222653221092556e-06,0.972783834262057
17315.149307250977,7.8900429893262e-17,-161.02920630507145,-97.1483913894441,6.222837261464563e-06,0.9728126051886021
17321.109771728516,1.51686189534909e-15,-148.19053958315527,-84.3097246675279,6.223219369827717e-06,0.9728723399714038
17327.070236206055,2.1728393069982606e-15,-146.62972390874356,-82.74890899311616,6.224102786062707e-06,0.9730104439283157
17333.030700683594,4.9247004578016155e-15,-143.07620180086184,-79.19538688523447,6.225801780357012e-06,0.97327604673877
17338.991165161133,1.0931441352113326e-15,-149.61322570895757,-85.73241079333017,6.227241956336734e-06,0.9735011886295016
17344.951629638672,2.643772631927277e-15,-145.7777589750157,-81.89694405938832,6.228136098591903e-06,0.9736409693790398
17350.91209411621,4.3664048613815495e-15,-143.59875998147703,-79.71794506584965,6.2298130966786345e-06,0.9739031335348906
17356.87255859375,1.809435161703732e-15,-147.42456974544615,-83.54375482981878,6.231290127821599e-06,0.9741340369723033
17362.83302307129,2.1313032524024797e-16,-156.71354752315338,-92.832732607526,6.231773774131738e-06,0.9742096451245316
17368.793487548828,6.694538020231752e-16,-151.74279387611898,-87.86197896049161,6.231984810445676e-06,0.9742426363113045
17374.753952026367,1.2957866601936986e-15,-148.87466495323002,-84.99385003760266,6.232454697036158e-06,0.9743160934143948
17380.714416503906,1.8953115462257606e-15,-147.22319391666497,-83.34237900103757,6.2332176092576705e-06,0.9744353590475067
17386.674880981445,8.404701172063748e-16,-150.75477723227587,-86.8739623166485,6.233871592282881e-06,0.9745375958413954
17392.635345458984,9.302423601790603e-16,-150.3140388803118,-86.43322396468443,6.23429484091683e-06,0.9746037620593012
17398.595809936523,3.1882223083812278e-15,-144.96451403732277,-81.08369912169542,6.235279155311467e-06,0.9747576393680494
17404.556274414062,3.912909581534526e-15,-144.07500187543815,-80.19418695981079,6.236975963305595e-06,0.9750229003954419
17410.5167388916,3.7183788966406915e-15,-144.29646358422067,-80.4156486685933,6.238798937199192e-06,0.9753078848660471
17416.47720336914,3.734151429550063e-15,-144.2780807425933,-80.3972658269659,6.2405786951160456e-06,0.9755861134076196
17422.43766784668,4.8061663922756756e-15,-143.18201197744304,-79.30119706181566,6.242617606456304e-06,0.9759048552562852
17428.39813232422,2.538455798154852e-15,-145.95430394514477,-82.07348902951738,6.2443705255431256e-06,0.9761788880988433
17434.358596801758,1.7192765729608557e-15,-147.6465425452348,-83.76572762960743,6.2453864805589245e-06,0.9763377117678783
17440.319061279297,2.6685072877323063e-15,-145.73731606794212,-81.85650115231475,6.2464332948064515e-06,0.9765013596430351
17446.279525756836,5.002757461625152e-15,-143.0079055161012,-79.12709060047384,6.248263043197265e-06,0.9767874031669322
17452.239990234375,2.437738165402455e-15,-146.13012943273657,-82.24931451710918,6.250037236843061e-06,0.9770647618491789
17458.200454711914,2.6563005424880733e-15,-145.7572278903297,-81.87641297470229,6.25125162509938e-06,0.9772546064736971
17464.160919189453,2.7131780674001978e-16,-155.66521702312295,-91.78440210749558,6.25194944500472e-06,0.9773636962620914
17470.121383666992,2.4317238001003715e-16,-156.1408575460664,-92.26004263043905,6.252072069573087e-06,0.9773828660910299
17476.08184814453,4.2178633918865675e-17,-163.74907490293685,-99.8682599873095,6.252140079638889e-06,0.977393498065885
17482.04231262207,3.008189963793484e-16,-155.21694742009146,-91.33613250446409,6.252221828120193e-06,0.9774062777594118
17488.00277709961,1.920745192525904e-17,-167.1653024514343,-103.2844875358069,6.252298100791509e-06,0.9774182014226813
17493.96324157715,2.4908363608725874e-15,-146.03654803135694,-82.15573311572956,6.252896293291033e-06,0.9775117165154622
17499.923706054688,4.65637034115692e-15,-143.31952485676754,-79.43870994114016,6.254599298954592e-06,0.9777779464209874
17505.884170532227,4.20620343296226e-15,-143.76109726496014,-79.88028234933276,6.256710391137133e-06,0.9781079722596203
17511.844635009766,1.977724271758537e-15,-147.03834256520832,-83.15752764958094,6.258182999822809e-06,0.9783381843368035
17517.805099487305,6.608367660495181e-16,-151.79905802781735,-87.91824311219,6.258811227696522e-06,0.9784363948425264
17523.765563964844,2.5234057450992017e-15,-145.98012912506596,-82.09931420943859,6.2595692955768e-06,0.9785549031625318
17529.726028442383,2.726065986280446e-15,-145.64463635980934,-81.76382144418197,6.26081882911638e-06,0.9787502420291669
17535.686492919922,6.294021280458158e-15,-142.0107179304499,-78.12990301482253,6.26296530134784e-06,0.9790857988106985
17541.64695739746,6.0392335399228615e-15,-142.19018175700722,-78.30936684137987,6.2658990040944406e-06,0.9795444228903355
17547.607421875,6.405406812367195e-16,-151.93453282663137,-88.05371791100399,6.267487344063273e-06,0.979792727173106
17553.56788635254,1.594924251927902e-16,-157.97259938155958,-94.0917844659322,6.267677551729122e-06,0.9798224622291851
17559.528350830078,3.445634888521454e-17,-164.62730743806506,-100.74649252243772,6.2677236621311205e-06,0.9798296706420696
17565.488815307617,4.258165612706459e-16,-153.7077745156706,-89.82695960004322,6.2678330884767365e-06,0.9798467772003617
17571.449279785156,2.8994281819905156e-15,-145.37687644133047,-81.49606152570308,6.268623583099363e-06,0.9799703547745314
17577.409744262695,3.9769887886601886e-15,-144.004456333112,-80.1236414174846,6.270257964879328e-06,0.9802258567474154
17583.370208740234,2.368679474784585e-15,-146.25493703207263,-82.37412211644526,6.271765820824938e-06,0.9804615790086709
17589.330673217773,4.591010830760449e-16,-153.38091682678555,-89.5001019111582,6.272437640507127e-06,0.9805666041969872
17595.291137695312,7.198813515666795e-16,-151.42739076632634,-87.54657585069896,6.272717720056537e-06,0.9806103888734417
17601.25160217285,3.1764547732867264e-16,-154.98057323817414,-91.09975832254676,6.272964185009774e-06,0.9806489185992198
17607.21206665039,2.8482018403034697e-15,-145.45429237288002,-81.57347745725266,6.2737161735812025e-06,0.980766476544335
17613.17253112793,1.612288921630049e-15,-147.9255713013252,-84.04475638569781,6.274775527859448e-06,0.9809320847953525
17619.13299560547,3.5038423599568585e-15,-144.55455441242802,-80.67373949680066,6.275990374786036e-06,0.9811220011235325
17625.093460083008,3.902059309742375e-15,-144.08706133788738,-80.20624642226,6.277748520872763e-06,0.9813968511000091
17631.053924560547,2.1919574540637163e-15,-146.59167879770095,-82.71086388207358,6.279194858940377e-06,0.981622956306432
17637.014389038086,4.443385629807987e-15,-143.5228599384218,-79.6420450227944,6.280769295231048e-06,0.9818690870351134
17642.974853515625,6.628542905673385e-15,-141.78581928242718,-77.90500436679983,6.283395567548164e-06,0.9822796506907902
17648.935317993164,3.444613791240651e-15,-144.62859463955343,-80.74777972392607,6.28578397692907e-06,0.9826530293691117
17654.895782470703,4.838133331001397e-16,-153.1532216736722,-89.27240675804481,6.286715185991954e-06,0.9827986047515903
17660.856246948242,3.3169555990753e-16,-154.79260341928105,-90.91178850365368,6.2869084799824945e-06,0.9828288222910507
17666.81671142578,1.3585579476208901e-16,-158.6692183255322,-94.78840340990482,6.2870192975126355e-06,0.9828461463324272
17672.77717590332,6.139471035263948e-16,-152.1186904520445,-88.23787553641714,6.287197009325099e-06,0.982873927918863
17678.73764038086,5.017069308147863e-16,-152.995498993832,-89.11468407820463,6.2874614227195794e-06,0.9829152635142393
17684.6981048584,2.937118779300363e-15,-145.32078489925402,-81.43996998362667,6.288276364905706e-06,0.983042662962088
17690.658569335938,2.073763122704501e-15,-146.8324085275776,-82.95159361195022,6.28946366816923e-06,0.9832282734051073
17696.619033813477,2.7960820621804793e-16,-155.53450086635524,-91.65368595072789,6.290021210323936e-06,0.9833154336526331
17702.579498291016,1.307100584805691e-15,-148.83690991038236,-84.95609499475498,6.290397092951886e-06,0.983374195169796
17708.539962768555,4.933470165724429e-16,-153.06847493771673,-89.18766002208935,6.2908235819329245e-06,0.9834408679493167
17714.500427246094,1.891011199480393e-16,-157.23305899045954,-93.35224407483217,6.290985232293995e-06,0.9834661386582033
17720.460891723633,3.262877423064007e-15,-144.8639924110236,-80.9831774953962,6.2918028331061485e-06,0.983593953727545
17726.421356201172,2.9416304414553454e-15,-145.31411888820568,-81.4333039725783,6.293272103210388e-06,0.9838236438861937
17732.38182067871,6.060145570548533e-16,-152.17516943535588,-88.2943545197285,6.294112055805995e-06,0.9839549531971131
17738.34228515625,8.592606567011293e-16,-150.65875072961123,-86.77793581398385,6.294458946682635e-06,0.9840091824503047
17744.30274963379,1.19774597351352e-15,-149.2163528044377,-85.3355378888103,6.294945892455931e-06,0.9840853064057291
17750.263214111328,4.1447204542540326e-15,-143.82504755649046,-79.94423264086309,6.296210414180134e-06,0.9842829883667306
17756.223678588867,1.1513659122404837e-15,-149.38786632571527,-85.5070514100879,6.29746370747455e-06,0.9844789149936981
17762.184143066406,1.8406929787791646e-15,-147.3501864427249,-83.46937152709754,6.29817165352981e-06,0.9845895877973427
17768.144607543945,3.423503140235577e-16,-154.655292694364,-90.77447777873664,6.29868812954938e-06,0.9846703281993496
17774.105072021484,3.4128432465270938e-15,-144.66883658610223,-80.78802167047486,6.299576454194221e-06,0.9848091994851782
17780.065536499023,1.7661286240884996e-15,-147.52977670691797,-83.64896179129062,6.300801380869796e-06,0.9850006915747771
17786.026000976562,1.608881727103532e-15,-147.93475880794844,-84.05394389232107,6.3015995077302025e-06,0.9851254622923324
17791.9864654541,1.1697253891422102e-15,-149.3191608353452,-85.43834591971782,6.3022565205117e-06,0.985228172726296
17797.94692993164,2.1330672931677934e-16,-156.70995443382992,-92.82913951820254,6.302583518465973e-06,0.9852792921302627
17803.90739440918,1.0500593816686888e-15,-149.7878614054737,-85.90704648984634,6.302882208295841e-06,0.9853259861412624
17809.86785888672,1.4982560969656334e-15,-148.2441394632085,-84.36332454758116,6.3034846476846624e-06,0.9854201651478288
17815.828323364258,2.5847882056950766e-16,-155.87575036657557,-91.99493545094819,6.30389991843402e-06,0.9854850841875799
17821.788787841797,5.5850561390495086e-15,-142.52972457148752,-78.64890965586012,6.305281062165864e-06,0.9857009976006196
17827.749252319336,6.4500492650646875e-15,-141.90436968238527,-78.02355476675788,6.308124656506861e-06,0.9861455350845252
17833.709716796875,3.0830538359320297e-15,-145.1101889160691,-81.22937400044172,6.310376180801499e-06,0.9864975145952665
17839.670181274414,1.3014123586193212e-15,-148.85585073386173,-84.97503581823436,6.3114114325347e-06,0.9866593549091434
17845.630645751953,5.2060734863819865e-15,-142.83489705895445,-78.95408214332707,6.3129476546094e-06,0.9868995116312053
17851.591110229492,6.828803786144514e-15,-141.65655365802454,-77.77573874239717,6.315787743352015e-06,0.9873435010869122
17857.55157470703,4.432455777229431e-15,-143.53355588677084,-79.65274097114344,6.318444111320085e-06,0.987758769578563
17863.51203918457,1.2749820636296741e-15,-148.94495924815476,-85.0641443325274,6.3197899868689905e-06,0.9879691695366495
